utterance_1,utterance_2,utterance_3,utterance_4,label,original
"[2, 5459, 5632, 3, 7353, 1667, 3893, 2989, 1563, 3190, 3797, 5476, 3, 1563, 3190, 3797, 5933, 6803, 2938, 3, 1799, 2994, 2932, 2071, 3079, 5448, 3, 6668, 388, 1815, 3955, 3689, 3686, 2946, 5468, 2938, 3005, 1239, 3140, 3117, 5975, 6402, 6279, 3, 5]","[2, 234, 7636, 3005, 134, 134, 3, 5]","[2, 1216, 2970, 3312, 123, 123, 123, 134, 3, 2837, 3797, 2970, 5631, 2369, 3406, 3005, 2071, 3088, 123, 123, 123, 3, 1403, 3765, 3030, 5570, 3, 5]","[2, 5482, 7746, 5824, 2999, 123, 123, 123, 123, 3, 7861, 1525, 2947, 5501, 3, 5]","[2, 2258, 3082, 123, 123, 123, 3, 5]",짠해... [SEP] 
"[2, 234, 7636, 3005, 134, 134, 3, 5]","[2, 1216, 2970, 3312, 123, 123, 123, 134, 3, 2837, 3797, 2970, 5631, 2369, 3406, 3005, 2071, 3088, 123, 123, 123, 3, 1403, 3765, 3030, 5570, 3, 5]","[2, 5482, 7746, 5824, 2999, 123, 123, 123, 123, 3, 7861, 1525, 2947, 5501, 3, 5]","[2, 2258, 3082, 123, 123, 123, 3, 5]","[2, 539, 5560, 1528, 5467, 2932, 5785, 3, 5]",난 그렇게 살고싶지 않아 [SEP] 
"[2, 1216, 2970, 3312, 123, 123, 123, 134, 3, 2837, 3797, 2970, 5631, 2369, 3406, 3005, 2071, 3088, 123, 123, 123, 3, 1403, 3765, 3030, 5570, 3, 5]","[2, 5482, 7746, 5824, 2999, 123, 123, 123, 123, 3, 7861, 1525, 2947, 5501, 3, 5]","[2, 2258, 3082, 123, 123, 123, 3, 5]","[2, 539, 5560, 1528, 5467, 2932, 5785, 3, 5]","[2, 6623, 6967, 6356, 3, 5933, 6623, 3, 5462, 6365, 5878, 2300, 2934, 3114, 3139, 3023, 3, 5]",카페 가고 싶다 [SEP] 고양이 카페 [SEP] 근데 무서워서 쫄아있겠디 [SEP] 
"[2, 5482, 7746, 5824, 2999, 123, 123, 123, 123, 3, 7861, 1525, 2947, 5501, 3, 5]","[2, 2258, 3082, 123, 123, 123, 3, 5]","[2, 539, 5560, 1528, 5467, 2932, 5785, 3, 5]","[2, 6623, 6967, 6356, 3, 5933, 6623, 3, 5462, 6365, 5878, 2300, 2934, 3114, 3139, 3023, 3, 5]","[2, 6967, 3076, 5504, 3, 5459, 1205, 3111, 3, 5]",가고싶은데 [SEP] 나도 멀랑 [SEP] 
"[2, 2258, 3082, 123, 123, 123, 3, 5]","[2, 539, 5560, 1528, 5467, 2932, 5785, 3, 5]","[2, 6623, 6967, 6356, 3, 5933, 6623, 3, 5462, 6365, 5878, 2300, 2934, 3114, 3139, 3023, 3, 5]","[2, 6967, 3076, 5504, 3, 5459, 1205, 3111, 3, 5]","[2, 7223, 5448, 3, 5]",바봌ㅋㅋㅋㅋㅋ [SEP] 
"[2, 539, 5560, 1528, 5467, 2932, 5785, 3, 5]","[2, 6623, 6967, 6356, 3, 5933, 6623, 3, 5462, 6365, 5878, 2300, 2934, 3114, 3139, 3023, 3, 5]","[2, 6967, 3076, 5504, 3, 5459, 1205, 3111, 3, 5]","[2, 7223, 5448, 3, 5]","[2, 5567, 6004, 123, 123, 123, 3, 5]",그런거같아... [SEP] 
"[2, 6623, 6967, 6356, 3, 5933, 6623, 3, 5462, 6365, 5878, 2300, 2934, 3114, 3139, 3023, 3, 5]","[2, 6967, 3076, 5504, 3, 5459, 1205, 3111, 3, 5]","[2, 7223, 5448, 3, 5]","[2, 5567, 6004, 123, 123, 123, 3, 5]","[2, 5573, 1164, 2964, 7004, 2942, 2714, 3223, 2921, 6282, 3011, 6212, 123, 123, 123, 3, 6496, 1725, 5463, 123, 123, 3, 5]",어제 마신 아아의 표과가 떨어졌나봐... [SEP] 자소서 써야지.. [SEP] 
"[2, 6967, 3076, 5504, 3, 5459, 1205, 3111, 3, 5]","[2, 7223, 5448, 3, 5]","[2, 5567, 6004, 123, 123, 123, 3, 5]","[2, 5573, 1164, 2964, 7004, 2942, 2714, 3223, 2921, 6282, 3011, 6212, 123, 123, 123, 3, 6496, 1725, 5463, 123, 123, 3, 5]","[2, 539, 5558, 6491, 2932, 123, 123, 123, 3, 5]",난 이미 보냈지... [SEP] 
"[2, 7223, 5448, 3, 5]","[2, 5567, 6004, 123, 123, 123, 3, 5]","[2, 5573, 1164, 2964, 7004, 2942, 2714, 3223, 2921, 6282, 3011, 6212, 123, 123, 123, 3, 6496, 1725, 5463, 123, 123, 3, 5]","[2, 539, 5558, 6491, 2932, 123, 123, 123, 3, 5]","[2, 5450, 6817, 3067, 3033, 2950, 3, 5470, 5727, 5537, 1774, 3158, 5480, 123, 123, 3, 198, 3120, 3917, 3917, 7545, 3052, 3, 5]",아니 아예안써서 [SEP] 지금 처음부터 쓴느거야.. [SEP] ㅍ푸퓨퓨ㅜㅠㅜㅠㅜㅠㅜ [SEP] 
"[2, 5567, 6004, 123, 123, 123, 3, 5]","[2, 5573, 1164, 2964, 7004, 2942, 2714, 3223, 2921, 6282, 3011, 6212, 123, 123, 123, 3, 6496, 1725, 5463, 123, 123, 3, 5]","[2, 539, 5558, 6491, 2932, 123, 123, 123, 3, 5]","[2, 5450, 6817, 3067, 3033, 2950, 3, 5470, 5727, 5537, 1774, 3158, 5480, 123, 123, 3, 198, 3120, 3917, 3917, 7545, 3052, 3, 5]","[2, 6255, 7892, 221, 6350, 123, 123, 123, 3, 5922, 123, 123, 123, 3, 5]",눈물이 앞을 가린다... [SEP] 화이팅... [SEP] 
"[2, 5573, 1164, 2964, 7004, 2942, 2714, 3223, 2921, 6282, 3011, 6212, 123, 123, 123, 3, 6496, 1725, 5463, 123, 123, 3, 5]","[2, 539, 5558, 6491, 2932, 123, 123, 123, 3, 5]","[2, 5450, 6817, 3067, 3033, 2950, 3, 5470, 5727, 5537, 1774, 3158, 5480, 123, 123, 3, 198, 3120, 3917, 3917, 7545, 3052, 3, 5]","[2, 6255, 7892, 221, 6350, 123, 123, 123, 3, 5922, 123, 123, 123, 3, 5]","[2, 5990, 7364, 2930, 3157, 134, 119, 134, 119, 134, 119, 3, 5]",오늘도 안내려강?!?!?! [SEP] 
"[2, 539, 5558, 6491, 2932, 123, 123, 123, 3, 5]","[2, 5450, 6817, 3067, 3033, 2950, 3, 5470, 5727, 5537, 1774, 3158, 5480, 123, 123, 3, 198, 3120, 3917, 3917, 7545, 3052, 3, 5]","[2, 6255, 7892, 221, 6350, 123, 123, 123, 3, 5922, 123, 123, 123, 3, 5]","[2, 5990, 7364, 2930, 3157, 134, 119, 134, 119, 134, 119, 3, 5]","[2, 5674, 6468, 6275, 3311, 5498, 3237, 3, 5]",오늘은 아마도 내려갈거같앙 [SEP] 
"[2, 5450, 6817, 3067, 3033, 2950, 3, 5470, 5727, 5537, 1774, 3158, 5480, 123, 123, 3, 198, 3120, 3917, 3917, 7545, 3052, 3, 5]","[2, 6255, 7892, 221, 6350, 123, 123, 123, 3, 5922, 123, 123, 123, 3, 5]","[2, 5990, 7364, 2930, 3157, 134, 119, 134, 119, 134, 119, 3, 5]","[2, 5674, 6468, 6275, 3311, 5498, 3237, 3, 5]","[2, 1913, 3712, 169, 119, 169, 119, 169, 119, 3, 5466, 6771, 6570, 5487, 3, 5459, 6275, 3311, 2993, 3, 6442, 6329, 4132, 169, 119, 119, 169, 119, 3, 5]",오홍~!~!~! [SEP] 오늘 신청 성공하면 [SEP] 나도 내려갈까 [SEP] 고민중이니깡~!!~! [SEP] 
"[2, 6255, 7892, 221, 6350, 123, 123, 123, 3, 5922, 123, 123, 123, 3, 5]","[2, 5990, 7364, 2930, 3157, 134, 119, 134, 119, 134, 119, 3, 5]","[2, 5674, 6468, 6275, 3311, 5498, 3237, 3, 5]","[2, 1913, 3712, 169, 119, 169, 119, 169, 119, 3, 5466, 6771, 6570, 5487, 3, 5459, 6275, 3311, 2993, 3, 6442, 6329, 4132, 169, 119, 119, 169, 119, 3, 5]","[2, 6275, 5981, 5494, 3, 5]",내려가야겠당 [SEP] 
"[2, 5990, 7364, 2930, 3157, 134, 119, 134, 119, 134, 119, 3, 5]","[2, 5674, 6468, 6275, 3311, 5498, 3237, 3, 5]","[2, 1913, 3712, 169, 119, 169, 119, 169, 119, 3, 5466, 6771, 6570, 5487, 3, 5459, 6275, 3311, 2993, 3, 6442, 6329, 4132, 169, 119, 119, 169, 119, 3, 5]","[2, 6275, 5981, 5494, 3, 5]","[2, 6275, 5655, 6026, 3101, 169, 119, 169, 119, 169, 119, 134, 119, 119, 134, 134, 119, 3, 5]",내려가서 뭐하겡~!~!~!?!!??! [SEP] 
"[2, 5674, 6468, 6275, 3311, 5498, 3237, 3, 5]","[2, 1913, 3712, 169, 119, 169, 119, 169, 119, 3, 5466, 6771, 6570, 5487, 3, 5459, 6275, 3311, 2993, 3, 6442, 6329, 4132, 169, 119, 119, 169, 119, 3, 5]","[2, 6275, 5981, 5494, 3, 5]","[2, 6275, 5655, 6026, 3101, 169, 119, 169, 119, 169, 119, 134, 119, 119, 134, 134, 119, 3, 5]","[2, 6468, 1852, 3086, 3234, 5588, 5511, 5889, 3, 5]",아마도 어텐션 공부하지 않을까 [SEP] 
"[2, 1913, 3712, 169, 119, 169, 119, 169, 119, 3, 5466, 6771, 6570, 5487, 3, 5459, 6275, 3311, 2993, 3, 6442, 6329, 4132, 169, 119, 119, 169, 119, 3, 5]","[2, 6275, 5981, 5494, 3, 5]","[2, 6275, 5655, 6026, 3101, 169, 119, 169, 119, 169, 119, 134, 119, 119, 134, 134, 119, 3, 5]","[2, 6468, 1852, 3086, 3234, 5588, 5511, 5889, 3, 5]","[2, 5548, 1200, 3257, 123, 123, 3, 388, 5997, 2967, 1917, 3306, 3, 2182, 3321, 2941, 5694, 2974, 5588, 3082, 3040, 134, 3, 5]",그게 머징.. [SEP] 그 디코에 올린 [SEP] 주피터 파일로 공부해영? [SEP] 
"[2, 6275, 5981, 5494, 3, 5]","[2, 6275, 5655, 6026, 3101, 169, 119, 169, 119, 169, 119, 134, 119, 119, 134, 134, 119, 3, 5]","[2, 6468, 1852, 3086, 3234, 5588, 5511, 5889, 3, 5]","[2, 5548, 1200, 3257, 123, 123, 3, 388, 5997, 2967, 1917, 3306, 3, 2182, 3321, 2941, 5694, 2974, 5588, 3082, 3040, 134, 3, 5]","[2, 7877, 2769, 3927, 3000, 3077, 3, 5]",그걸로 할검미다 [SEP] 
"[2, 6275, 5655, 6026, 3101, 169, 119, 169, 119, 169, 119, 134, 119, 119, 134, 134, 119, 3, 5]","[2, 6468, 1852, 3086, 3234, 5588, 5511, 5889, 3, 5]","[2, 5548, 1200, 3257, 123, 123, 3, 388, 5997, 2967, 1917, 3306, 3, 2182, 3321, 2941, 5694, 2974, 5588, 3082, 3040, 134, 3, 5]","[2, 7877, 2769, 3927, 3000, 3077, 3, 5]","[2, 7145, 5773, 2182, 3321, 2941, 7325, 3040, 3, 5]",애기들이 주피터 있을까영 [SEP] 
"[2, 6468, 1852, 3086, 3234, 5588, 5511, 5889, 3, 5]","[2, 5548, 1200, 3257, 123, 123, 3, 388, 5997, 2967, 1917, 3306, 3, 2182, 3321, 2941, 5694, 2974, 5588, 3082, 3040, 134, 3, 5]","[2, 7877, 2769, 3927, 3000, 3077, 3, 5]","[2, 7145, 5773, 2182, 3321, 2941, 7325, 3040, 3, 5]","[2, 7367, 3843, 2932, 5785, 2926, 3, 5]",으어렵지 않아여 [SEP] 
"[2, 5548, 1200, 3257, 123, 123, 3, 388, 5997, 2967, 1917, 3306, 3, 2182, 3321, 2941, 5694, 2974, 5588, 3082, 3040, 134, 3, 5]","[2, 7877, 2769, 3927, 3000, 3077, 3, 5]","[2, 7145, 5773, 2182, 3321, 2941, 7325, 3040, 3, 5]","[2, 7367, 3843, 2932, 5785, 2926, 3, 5]","[2, 5706, 1895, 2925, 3143, 7093, 3, 7145, 3171, 7325, 3040, 3, 5]",방금 열어봤는뎅 [SEP] 애기들 있을까영 [SEP] 
"[2, 7877, 2769, 3927, 3000, 3077, 3, 5]","[2, 7145, 5773, 2182, 3321, 2941, 7325, 3040, 3, 5]","[2, 7367, 3843, 2932, 5785, 2926, 3, 5]","[2, 5706, 1895, 2925, 3143, 7093, 3, 7145, 3171, 7325, 3040, 3, 5]","[2, 2497, 3650, 5461, 6323, 6070, 3, 6506, 3298, 2925, 3040, 3, 5]",코랩으로 할거라서 [SEP] 상관읎어영 [SEP] 
"[2, 7145, 5773, 2182, 3321, 2941, 7325, 3040, 3, 5]","[2, 7367, 3843, 2932, 5785, 2926, 3, 5]","[2, 5706, 1895, 2925, 3143, 7093, 3, 7145, 3171, 7325, 3040, 3, 5]","[2, 2497, 3650, 5461, 6323, 6070, 3, 6506, 3298, 2925, 3040, 3, 5]","[2, 2118, 2182, 3321, 2941, 123, 123, 123, 3, 5]",전 주피터... [SEP] 
"[2, 7367, 3843, 2932, 5785, 2926, 3, 5]","[2, 5706, 1895, 2925, 3143, 7093, 3, 7145, 3171, 7325, 3040, 3, 5]","[2, 2497, 3650, 5461, 6323, 6070, 3, 6506, 3298, 2925, 3040, 3, 5]","[2, 2118, 2182, 3321, 2941, 123, 123, 123, 3, 5]","[2, 2182, 3321, 2941, 5528, 3, 2477, 627, 2965, 5691, 5611, 3, 145, 7337, 1528, 3392, 627, 5815, 3, 5]",주피터 하면 [SEP] 컴 녹을수도 있어 [SEP] cpu 살살 녹는다 [SEP] 
"[2, 5706, 1895, 2925, 3143, 7093, 3, 7145, 3171, 7325, 3040, 3, 5]","[2, 2497, 3650, 5461, 6323, 6070, 3, 6506, 3298, 2925, 3040, 3, 5]","[2, 2118, 2182, 3321, 2941, 123, 123, 123, 3, 5]","[2, 2182, 3321, 2941, 5528, 3, 2477, 627, 2965, 5691, 5611, 3, 145, 7337, 1528, 3392, 627, 5815, 3, 5]","[2, 1687, 3286, 2945, 3080, 6095, 3171, 2926, 2931, 3139, 3174, 3, 123, 123, 123, 6159, 6221, 1687, 3286, 2945, 3, 5]",신문물은 받아들여야겠졍 [SEP] ... 어려운데 신문물 [SEP] 
"[2, 2497, 3650, 5461, 6323, 6070, 3, 6506, 3298, 2925, 3040, 3, 5]","[2, 2118, 2182, 3321, 2941, 123, 123, 123, 3, 5]","[2, 2182, 3321, 2941, 5528, 3, 2477, 627, 2965, 5691, 5611, 3, 145, 7337, 1528, 3392, 627, 5815, 3, 5]","[2, 1687, 3286, 2945, 3080, 6095, 3171, 2926, 2931, 3139, 3174, 3, 123, 123, 123, 6159, 6221, 1687, 3286, 2945, 3, 5]","[2, 5675, 5452, 1646, 3001, 3, 5]",이건 진짜 쉬워 [SEP] 
"[2, 2118, 2182, 3321, 2941, 123, 123, 123, 3, 5]","[2, 2182, 3321, 2941, 5528, 3, 2477, 627, 2965, 5691, 5611, 3, 145, 7337, 1528, 3392, 627, 5815, 3, 5]","[2, 1687, 3286, 2945, 3080, 6095, 3171, 2926, 2931, 3139, 3174, 3, 123, 123, 123, 6159, 6221, 1687, 3286, 2945, 3, 5]","[2, 5675, 5452, 1646, 3001, 3, 5]","[2, 1799, 2987, 3681, 3040, 3173, 123, 123, 123, 123, 3, 5]",알게썽영ㅇ.... [SEP] 
"[2, 2182, 3321, 2941, 5528, 3, 2477, 627, 2965, 5691, 5611, 3, 145, 7337, 1528, 3392, 627, 5815, 3, 5]","[2, 1687, 3286, 2945, 3080, 6095, 3171, 2926, 2931, 3139, 3174, 3, 123, 123, 123, 6159, 6221, 1687, 3286, 2945, 3, 5]","[2, 5675, 5452, 1646, 3001, 3, 5]","[2, 1799, 2987, 3681, 3040, 3173, 123, 123, 123, 123, 3, 5]","[2, 1944, 2916, 2970, 5632, 5447, 3, 5452, 1795, 2925, 2930, 3001, 3040, 119, 3, 5]",왜 힘이 없어ㅋㅋ [SEP] 진짜 안어려워영! [SEP] 
"[2, 1687, 3286, 2945, 3080, 6095, 3171, 2926, 2931, 3139, 3174, 3, 123, 123, 123, 6159, 6221, 1687, 3286, 2945, 3, 5]","[2, 5675, 5452, 1646, 3001, 3, 5]","[2, 1799, 2987, 3681, 3040, 3173, 123, 123, 123, 123, 3, 5]","[2, 1944, 2916, 2970, 5632, 5447, 3, 5452, 1795, 2925, 2930, 3001, 3040, 119, 3, 5]","[2, 1799, 5643, 3040, 119, 119, 119, 3, 5]",알겠어영!!! [SEP] 
"[2, 5675, 5452, 1646, 3001, 3, 5]","[2, 1799, 2987, 3681, 3040, 3173, 123, 123, 123, 123, 3, 5]","[2, 1944, 2916, 2970, 5632, 5447, 3, 5452, 1795, 2925, 2930, 3001, 3040, 119, 3, 5]","[2, 1799, 5643, 3040, 119, 119, 119, 3, 5]","[2, 5761, 5466, 6275, 5655, 3, 1566, 3309, 3271, 3131, 5715, 3, 5]",아니면 오늘 내려가서 [SEP] 선행학습하자 [SEP] 
"[2, 1799, 2987, 3681, 3040, 3173, 123, 123, 123, 123, 3, 5]","[2, 1944, 2916, 2970, 5632, 5447, 3, 5452, 1795, 2925, 2930, 3001, 3040, 119, 3, 5]","[2, 1799, 5643, 3040, 119, 119, 119, 3, 5]","[2, 5761, 5466, 6275, 5655, 3, 1566, 3309, 3271, 3131, 5715, 3, 5]","[2, 5536, 2993, 2926, 123, 123, 123, 3, 1399, 6111, 2970, 1795, 3558, 3046, 2966, 6083, 2976, 3, 6567, 2992, 2988, 2958, 3, 5]",그럴까여... [SEP] 부장님이 안귀찮으시다면 [SEP] 감사하죠ㅠ [SEP] 
"[2, 1944, 2916, 2970, 5632, 5447, 3, 5452, 1795, 2925, 2930, 3001, 3040, 119, 3, 5]","[2, 1799, 5643, 3040, 119, 119, 119, 3, 5]","[2, 5761, 5466, 6275, 5655, 3, 1566, 3309, 3271, 3131, 5715, 3, 5]","[2, 5536, 2993, 2926, 123, 123, 123, 3, 1399, 6111, 2970, 1795, 3558, 3046, 2966, 6083, 2976, 3, 6567, 2992, 2988, 2958, 3, 5]","[2, 1795, 3197, 3768, 2976, 5634, 6788, 3, 5459, 5674, 397, 5556, 5906, 5652, 2989, 6039, 3, 5588, 5756, 5465, 3, 5]",안바쁘면 그래도 됩니당 [SEP] 나도 오늘은 급하게 프로젝트 하는건 아니고 [SEP] 공부하는거니까 [SEP] 
"[2, 1799, 5643, 3040, 119, 119, 119, 3, 5]","[2, 5761, 5466, 6275, 5655, 3, 1566, 3309, 3271, 3131, 5715, 3, 5]","[2, 5536, 2993, 2926, 123, 123, 123, 3, 1399, 6111, 2970, 1795, 3558, 3046, 2966, 6083, 2976, 3, 6567, 2992, 2988, 2958, 3, 5]","[2, 1795, 3197, 3768, 2976, 5634, 6788, 3, 5459, 5674, 397, 5556, 5906, 5652, 2989, 6039, 3, 5588, 5756, 5465, 3, 5]","[2, 5485, 2116, 6242, 6630, 2963, 3670, 169, 119, 169, 119, 3, 5]",이모티콘 그럼 저 해주시는거룽~!~!~!~!~!~! [SEP] 
"[2, 5761, 5466, 6275, 5655, 3, 1566, 3309, 3271, 3131, 5715, 3, 5]","[2, 5536, 2993, 2926, 123, 123, 123, 3, 1399, 6111, 2970, 1795, 3558, 3046, 2966, 6083, 2976, 3, 6567, 2992, 2988, 2958, 3, 5]","[2, 1795, 3197, 3768, 2976, 5634, 6788, 3, 5459, 5674, 397, 5556, 5906, 5652, 2989, 6039, 3, 5588, 5756, 5465, 3, 5]","[2, 5485, 2116, 6242, 6630, 2963, 3670, 169, 119, 169, 119, 3, 5]","[2, 581, 3553, 1383, 6989, 2950, 5528, 811, 3, 5]",너꺼 봐주면서 하면 돼 [SEP] 
"[2, 5536, 2993, 2926, 123, 123, 123, 3, 1399, 6111, 2970, 1795, 3558, 3046, 2966, 6083, 2976, 3, 6567, 2992, 2988, 2958, 3, 5]","[2, 1795, 3197, 3768, 2976, 5634, 6788, 3, 5459, 5674, 397, 5556, 5906, 5652, 2989, 6039, 3, 5588, 5756, 5465, 3, 5]","[2, 5485, 2116, 6242, 6630, 2963, 3670, 169, 119, 169, 119, 3, 5]","[2, 581, 3553, 1383, 6989, 2950, 5528, 811, 3, 5]","[2, 6520, 2764, 2988, 123, 123, 123, 3, 5]",어디서 하죠... [SEP] 
"[2, 1795, 3197, 3768, 2976, 5634, 6788, 3, 5459, 5674, 397, 5556, 5906, 5652, 2989, 6039, 3, 5588, 5756, 5465, 3, 5]","[2, 5485, 2116, 6242, 6630, 2963, 3670, 169, 119, 169, 119, 3, 5]","[2, 581, 3553, 1383, 6989, 2950, 5528, 811, 3, 5]","[2, 6520, 2764, 2988, 123, 123, 123, 3, 5]","[2, 6517, 123, 123, 123, 134, 3, 5750, 5461, 7081, 2992, 3028, 3, 2162, 6544, 5487, 6862, 5792, 6242, 2932, 1200, 3, 5]",그러게...? [SEP] 카톡으로 대화하닥 [SEP] 좀 애매하면 직접 가서 해주지 머 [SEP] 
"[2, 5485, 2116, 6242, 6630, 2963, 3670, 169, 119, 169, 119, 3, 5]","[2, 581, 3553, 1383, 6989, 2950, 5528, 811, 3, 5]","[2, 6520, 2764, 2988, 123, 123, 123, 3, 5]","[2, 6517, 123, 123, 123, 134, 3, 5750, 5461, 7081, 2992, 3028, 3, 2162, 6544, 5487, 6862, 5792, 6242, 2932, 1200, 3, 5]","[2, 6567, 5856, 6164, 3, 5]",이모티콘 감사합니당ㅇㅇ [SEP] 
"[2, 581, 3553, 1383, 6989, 2950, 5528, 811, 3, 5]","[2, 6520, 2764, 2988, 123, 123, 123, 3, 5]","[2, 6517, 123, 123, 123, 134, 3, 5750, 5461, 7081, 2992, 3028, 3, 2162, 6544, 5487, 6862, 5792, 6242, 2932, 1200, 3, 5]","[2, 6567, 5856, 6164, 3, 5]","[2, 2182, 3367, 6662, 729, 2934, 3539, 2950, 5550, 1917, 3498, 2993, 3, 5]",주석같은거 달아놔서 다시 올릴까 [SEP] 
"[2, 6520, 2764, 2988, 123, 123, 123, 3, 5]","[2, 6517, 123, 123, 123, 134, 3, 5750, 5461, 7081, 2992, 3028, 3, 2162, 6544, 5487, 6862, 5792, 6242, 2932, 1200, 3, 5]","[2, 6567, 5856, 6164, 3, 5]","[2, 2182, 3367, 6662, 729, 2934, 3539, 2950, 5550, 1917, 3498, 2993, 3, 5]","[2, 2809, 5647, 2932, 1797, 5643, 3040, 3173, 3, 119, 134, 119, 134, 119, 3, 5]",헐 귀찮지 않겠어영ㅇ [SEP] !?!?! [SEP] 
"[2, 6517, 123, 123, 123, 134, 3, 5750, 5461, 7081, 2992, 3028, 3, 2162, 6544, 5487, 6862, 5792, 6242, 2932, 1200, 3, 5]","[2, 6567, 5856, 6164, 3, 5]","[2, 2182, 3367, 6662, 729, 2934, 3539, 2950, 5550, 1917, 3498, 2993, 3, 5]","[2, 2809, 5647, 2932, 1797, 5643, 3040, 3173, 3, 119, 134, 119, 134, 119, 3, 5]","[2, 1267, 1367, 2963, 5633, 2947, 2973, 3, 260, 5528, 5875, 3206, 3, 5]",뭐 별거 안되는ㄷ [SEP] 걍 하면 되게찌 [SEP] 
"[2, 6567, 5856, 6164, 3, 5]","[2, 2182, 3367, 6662, 729, 2934, 3539, 2950, 5550, 1917, 3498, 2993, 3, 5]","[2, 2809, 5647, 2932, 1797, 5643, 3040, 3173, 3, 119, 134, 119, 134, 119, 3, 5]","[2, 1267, 1367, 2963, 5633, 2947, 2973, 3, 260, 5528, 5875, 3206, 3, 5]","[2, 5740, 6592, 6213, 2781, 3281, 6417, 123, 123, 123, 3, 5]",이해하려고 노력 해ㅂ겠습니다... [SEP] 
"[2, 2182, 3367, 6662, 729, 2934, 3539, 2950, 5550, 1917, 3498, 2993, 3, 5]","[2, 2809, 5647, 2932, 1797, 5643, 3040, 3173, 3, 119, 134, 119, 134, 119, 3, 5]","[2, 1267, 1367, 2963, 5633, 2947, 2973, 3, 260, 5528, 5875, 3206, 3, 5]","[2, 5740, 6592, 6213, 2781, 3281, 6417, 123, 123, 123, 3, 5]","[2, 2182, 3367, 6390, 5628, 3, 1917, 3224, 5599, 3, 5812, 1379, 3161, 3016, 3, 5]",주석 추가한거 [SEP] 올렸습니다 [SEP] 이따 봅시당 [SEP] 
"[2, 2809, 5647, 2932, 1797, 5643, 3040, 3173, 3, 119, 134, 119, 134, 119, 3, 5]","[2, 1267, 1367, 2963, 5633, 2947, 2973, 3, 260, 5528, 5875, 3206, 3, 5]","[2, 5740, 6592, 6213, 2781, 3281, 6417, 123, 123, 123, 3, 5]","[2, 2182, 3367, 6390, 5628, 3, 1917, 3224, 5599, 3, 5812, 1379, 3161, 3016, 3, 5]","[2, 5948, 2932, 729, 6027, 1863, 7202, 3, 5]",이모지 달수가 없엉ㅇ [SEP] 
"[2, 1267, 1367, 2963, 5633, 2947, 2973, 3, 260, 5528, 5875, 3206, 3, 5]","[2, 5740, 6592, 6213, 2781, 3281, 6417, 123, 123, 123, 3, 5]","[2, 2182, 3367, 6390, 5628, 3, 1917, 3224, 5599, 3, 5812, 1379, 3161, 3016, 3, 5]","[2, 5948, 2932, 729, 6027, 1863, 7202, 3, 5]","[2, 6390, 5977, 134, 3, 5]",추가할까? [SEP] 
"[2, 5740, 6592, 6213, 2781, 3281, 6417, 123, 123, 123, 3, 5]","[2, 2182, 3367, 6390, 5628, 3, 1917, 3224, 5599, 3, 5812, 1379, 3161, 3016, 3, 5]","[2, 5948, 2932, 729, 6027, 1863, 7202, 3, 5]","[2, 6390, 5977, 134, 3, 5]","[2, 5948, 2932, 6824, 2987, 6242, 3083, 3284, 3, 6043, 317, 3169, 5499, 729, 5737, 3, 5]",이모지 할수있게 해주세ㅕ [SEP] 나름 고심해서 달았어 [SEP] 
"[2, 2182, 3367, 6390, 5628, 3, 1917, 3224, 5599, 3, 5812, 1379, 3161, 3016, 3, 5]","[2, 5948, 2932, 729, 6027, 1863, 7202, 3, 5]","[2, 6390, 5977, 134, 3, 5]","[2, 5948, 2932, 6824, 2987, 6242, 3083, 3284, 3, 6043, 317, 3169, 5499, 729, 5737, 3, 5]","[2, 6635, 5740, 5633, 5453, 5934, 2599, 213, 3288, 3, 5]",이따가 이해 안되는거 있으면 톡 ㅜ저 [SEP] 
"[2, 5948, 2932, 729, 6027, 1863, 7202, 3, 5]","[2, 6390, 5977, 134, 3, 5]","[2, 5948, 2932, 6824, 2987, 6242, 3083, 3284, 3, 6043, 317, 3169, 5499, 729, 5737, 3, 5]","[2, 6635, 5740, 5633, 5453, 5934, 2599, 213, 3288, 3, 5]","[2, 600, 3628, 3173, 169, 119, 169, 119, 3, 5]",네엥ㅇ~!~! [SEP] 
"[2, 6390, 5977, 134, 3, 5]","[2, 5948, 2932, 6824, 2987, 6242, 3083, 3284, 3, 6043, 317, 3169, 5499, 729, 5737, 3, 5]","[2, 6635, 5740, 5633, 5453, 5934, 2599, 213, 3288, 3, 5]","[2, 600, 3628, 3173, 169, 119, 169, 119, 3, 5]","[2, 5838, 2950, 6305, 2935, 3, 5639, 3400, 6953, 6371, 1797, 2947, 5501, 3, 5]",살아서 하고있니 [SEP] 여기선 보이지가 않는구나 [SEP] 
"[2, 5948, 2932, 6824, 2987, 6242, 3083, 3284, 3, 6043, 317, 3169, 5499, 729, 5737, 3, 5]","[2, 6635, 5740, 5633, 5453, 5934, 2599, 213, 3288, 3, 5]","[2, 600, 3628, 3173, 169, 119, 169, 119, 3, 5]","[2, 5838, 2950, 6305, 2935, 3, 5639, 3400, 6953, 6371, 1797, 2947, 5501, 3, 5]","[2, 7741, 6918, 6584, 3034, 5943, 3, 5]",충전기를 들고왔단다 [SEP] 
