utterance_1,utterance_2,utterance_3,utterance_4,label,original
"[2, 5593, 5869, 3024, 5521, 6013, 3, 5]","[2, 5536, 1621, 5930, 3, 388, 2071, 5545, 3, 388, 6773, 3180, 3, 7138, 5863, 325, 3, 323, 5461, 1531, 3, 6, 6526, 5548, 1907, 3768, 2938, 3, 5588, 2946, 2774, 6083, 3, 5459, 6049, 3076, 3063, 3, 7187, 6282, 3352, 3, 5]","[2, 5641, 5448, 3, 6903, 5966, 3, 123, 123, 123, 123, 134, 134, 3, 5]","[2, 654, 3198, 2932, 1169, 5798, 2938, 3, 2384, 654, 6516, 2071, 3160, 3, 6, 5613, 3, 2116, 5570, 2921, 1944, 2116, 7752, 2957, 3, 6, 3, 1944, 1525, 7702, 3, 1528, 2932, 1164, 3435, 3161, 2957, 3, 5]","[2, 6495, 2942, 1231, 3131, 2965, 2611, 3040, 7298, 5547, 3, 7740, 2946, 221, 3039, 3, 1173, 6912, 5797, 1913, 3039, 3, 5]",자신의 모습을 투영한것인가 [SEP] 집이나 가셈 [SEP] 맛나게 먹고 오셈 [SEP] 
"[2, 5536, 1621, 5930, 3, 388, 2071, 5545, 3, 388, 6773, 3180, 3, 7138, 5863, 325, 3, 323, 5461, 1531, 3, 6, 6526, 5548, 1907, 3768, 2938, 3, 5588, 2946, 2774, 6083, 3, 5459, 6049, 3076, 3063, 3, 7187, 6282, 3352, 3, 5]","[2, 5641, 5448, 3, 6903, 5966, 3, 123, 123, 123, 123, 134, 134, 3, 5]","[2, 654, 3198, 2932, 1169, 5798, 2938, 3, 2384, 654, 6516, 2071, 3160, 3, 6, 5613, 3, 2116, 5570, 2921, 1944, 2116, 7752, 2957, 3, 6, 3, 1944, 1525, 7702, 3, 1528, 2932, 1164, 3435, 3161, 2957, 3, 5]","[2, 6495, 2942, 1231, 3131, 2965, 2611, 3040, 7298, 5547, 3, 7740, 2946, 221, 3039, 3, 1173, 6912, 5797, 1913, 3039, 3, 5]","[2, 2246, 6967, 1704, 3063, 3, 5]",집 가고 싶음 [SEP] 
"[2, 5641, 5448, 3, 6903, 5966, 3, 123, 123, 123, 123, 134, 134, 3, 5]","[2, 654, 3198, 2932, 1169, 5798, 2938, 3, 2384, 654, 6516, 2071, 3160, 3, 6, 5613, 3, 2116, 5570, 2921, 1944, 2116, 7752, 2957, 3, 6, 3, 1944, 1525, 7702, 3, 1528, 2932, 1164, 3435, 3161, 2957, 3, 5]","[2, 6495, 2942, 1231, 3131, 2965, 2611, 3040, 7298, 5547, 3, 7740, 2946, 221, 3039, 3, 1173, 6912, 5797, 1913, 3039, 3, 5]","[2, 2246, 6967, 1704, 3063, 3, 5]","[2, 7286, 5797, 3, 5783, 5574, 134, 3, 6271, 6814, 1151, 5942, 3242, 2744, 5995, 2925, 139, 798, 3377, 3128, 3282, 140, 7677, 3419, 5962, 2970, 6002, 7345, 119, 7310, 5469, 7632, 7027, 2957, 169, 3, 5]",맛난거 먹고 [SEP] 얼마나 좋아? [SEP] 친구가 보낸 리라이프 플레이어 [독점연재] 이용권 (선물)이 도착했어요! 카카오페이지에서 함께 즐겨요~  [SEP] 
"[2, 654, 3198, 2932, 1169, 5798, 2938, 3, 2384, 654, 6516, 2071, 3160, 3, 6, 5613, 3, 2116, 5570, 2921, 1944, 2116, 7752, 2957, 3, 6, 3, 1944, 1525, 7702, 3, 1528, 2932, 1164, 3435, 3161, 2957, 3, 5]","[2, 6495, 2942, 1231, 3131, 2965, 2611, 3040, 7298, 5547, 3, 7740, 2946, 221, 3039, 3, 1173, 6912, 5797, 1913, 3039, 3, 5]","[2, 2246, 6967, 1704, 3063, 3, 5]","[2, 7286, 5797, 3, 5783, 5574, 134, 3, 6271, 6814, 1151, 5942, 3242, 2744, 5995, 2925, 139, 798, 3377, 3128, 3282, 140, 7677, 3419, 5962, 2970, 6002, 7345, 119, 7310, 5469, 7632, 7027, 2957, 169, 3, 5]","[2, 5518, 7140, 3, 275, 3005, 5518, 6224, 2932, 3, 5]",많이 먹었어 [SEP] 것도 많이 먹었지 [SEP] 
"[2, 6495, 2942, 1231, 3131, 2965, 2611, 3040, 7298, 5547, 3, 7740, 2946, 221, 3039, 3, 1173, 6912, 5797, 1913, 3039, 3, 5]","[2, 2246, 6967, 1704, 3063, 3, 5]","[2, 7286, 5797, 3, 5783, 5574, 134, 3, 6271, 6814, 1151, 5942, 3242, 2744, 5995, 2925, 139, 798, 3377, 3128, 3282, 140, 7677, 3419, 5962, 2970, 6002, 7345, 119, 7310, 5469, 7632, 7027, 2957, 169, 3, 5]","[2, 5518, 7140, 3, 275, 3005, 5518, 6224, 2932, 3, 5]","[2, 5485, 6225, 134, 134, 3, 7319, 2925, 3364, 6402, 140, 3, 2118, 6662, 134, 3, 5]",그럼 뭔데?? [SEP] 뭐먹어쓴ㄴ데] [SEP] 전같은거? [SEP] 
"[2, 2246, 6967, 1704, 3063, 3, 5]","[2, 7286, 5797, 3, 5783, 5574, 134, 3, 6271, 6814, 1151, 5942, 3242, 2744, 5995, 2925, 139, 798, 3377, 3128, 3282, 140, 7677, 3419, 5962, 2970, 6002, 7345, 119, 7310, 5469, 7632, 7027, 2957, 169, 3, 5]","[2, 5518, 7140, 3, 275, 3005, 5518, 6224, 2932, 3, 5]","[2, 5485, 6225, 134, 134, 3, 7319, 2925, 3364, 6402, 140, 3, 2118, 6662, 134, 3, 5]","[2, 2116, 2923, 5916, 356, 3141, 3, 5825, 1330, 3453, 4072, 2925, 3, 5]",저때에는 국수 [SEP] 그때 배불렀어 [SEP] 
"[2, 7286, 5797, 3, 5783, 5574, 134, 3, 6271, 6814, 1151, 5942, 3242, 2744, 5995, 2925, 139, 798, 3377, 3128, 3282, 140, 7677, 3419, 5962, 2970, 6002, 7345, 119, 7310, 5469, 7632, 7027, 2957, 169, 3, 5]","[2, 5518, 7140, 3, 275, 3005, 5518, 6224, 2932, 3, 5]","[2, 5485, 6225, 134, 134, 3, 7319, 2925, 3364, 6402, 140, 3, 2118, 6662, 134, 3, 5]","[2, 2116, 2923, 5916, 356, 3141, 3, 5825, 1330, 3453, 4072, 2925, 3, 5]","[2, 539, 1951, 2921, 7895, 3, 5]",난 외가 왔다 [SEP] 
"[2, 5518, 7140, 3, 275, 3005, 5518, 6224, 2932, 3, 5]","[2, 5485, 6225, 134, 134, 3, 7319, 2925, 3364, 6402, 140, 3, 2118, 6662, 134, 3, 5]","[2, 2116, 2923, 5916, 356, 3141, 3, 5825, 1330, 3453, 4072, 2925, 3, 5]","[2, 539, 1951, 2921, 7895, 3, 5]","[2, 1944, 1913, 3130, 6709, 3, 5]",왜 오셨습니까 [SEP] 
"[2, 5485, 6225, 134, 134, 3, 7319, 2925, 3364, 6402, 140, 3, 2118, 6662, 134, 3, 5]","[2, 2116, 2923, 5916, 356, 3141, 3, 5825, 1330, 3453, 4072, 2925, 3, 5]","[2, 539, 1951, 2921, 7895, 3, 5]","[2, 1944, 1913, 3130, 6709, 3, 5]","[2, 581, 2158, 2975, 5552, 2957, 3, 5]",너 족치려고요 [SEP] 
"[2, 2116, 2923, 5916, 356, 3141, 3, 5825, 1330, 3453, 4072, 2925, 3, 5]","[2, 539, 1951, 2921, 7895, 3, 5]","[2, 1944, 1913, 3130, 6709, 3, 5]","[2, 581, 2158, 2975, 5552, 2957, 3, 5]","[2, 2116, 2979, 2974, 221, 3435, 3161, 2957, 3, 6881, 3452, 3005, 6788, 3, 5]",저리로 가십시요 [SEP] 안오셔도 됩니다 [SEP] 
"[2, 539, 1951, 2921, 7895, 3, 5]","[2, 1944, 1913, 3130, 6709, 3, 5]","[2, 581, 2158, 2975, 5552, 2957, 3, 5]","[2, 2116, 2979, 2974, 221, 3435, 3161, 2957, 3, 6881, 3452, 3005, 6788, 3, 5]","[2, 558, 3447, 3188, 1383, 3, 5860, 5561, 229, 134, 3, 1165, 3563, 2983, 5447, 3, 5]",낼모레 봐 [SEP] 너네 언제 감? [SEP] 막노동ㅋㅋ [SEP] 
"[2, 1944, 1913, 3130, 6709, 3, 5]","[2, 581, 2158, 2975, 5552, 2957, 3, 5]","[2, 2116, 2979, 2974, 221, 3435, 3161, 2957, 3, 6881, 3452, 3005, 6788, 3, 5]","[2, 558, 3447, 3188, 1383, 3, 5860, 5561, 229, 134, 3, 1165, 3563, 2983, 5447, 3, 5]","[2, 6997, 2781, 3, 877, 3047, 2963, 238, 5730, 3, 5]",조용히 해 [SEP] 디질거 같으니까 [SEP] 
"[2, 581, 2158, 2975, 5552, 2957, 3, 5]","[2, 2116, 2979, 2974, 221, 3435, 3161, 2957, 3, 6881, 3452, 3005, 6788, 3, 5]","[2, 558, 3447, 3188, 1383, 3, 5860, 5561, 229, 134, 3, 1165, 3563, 2983, 5447, 3, 5]","[2, 6997, 2781, 3, 877, 3047, 2963, 238, 5730, 3, 5]","[2, 260, 2183, 2966, 6062, 3, 5700, 6106, 2931, 3, 1169, 6720, 3354, 2967, 3, 5596, 5626, 5447, 3, 6026, 5535, 3003, 3, 5]",걍 죽으십쇼 [SEP] 좋은 자세야 [SEP] 말 나온김에 [SEP] 바로 하자ㅋㅋ [SEP] 뭐하고있냐 [SEP] 
"[2, 2116, 2979, 2974, 221, 3435, 3161, 2957, 3, 6881, 3452, 3005, 6788, 3, 5]","[2, 558, 3447, 3188, 1383, 3, 5860, 5561, 229, 134, 3, 1165, 3563, 2983, 5447, 3, 5]","[2, 6997, 2781, 3, 877, 3047, 2963, 238, 5730, 3, 5]","[2, 260, 2183, 2966, 6062, 3, 5700, 6106, 2931, 3, 1169, 6720, 3354, 2967, 3, 5596, 5626, 5447, 3, 6026, 5535, 3003, 3, 5]","[2, 6281, 1940, 6826, 2957, 3, 2081, 3102, 2992, 2988, 3521, 3, 5]",긱사 왔는디요 [SEP] 잔류하죠잉 [SEP] 
"[2, 558, 3447, 3188, 1383, 3, 5860, 5561, 229, 134, 3, 1165, 3563, 2983, 5447, 3, 5]","[2, 6997, 2781, 3, 877, 3047, 2963, 238, 5730, 3, 5]","[2, 260, 2183, 2966, 6062, 3, 5700, 6106, 2931, 3, 1169, 6720, 3354, 2967, 3, 5596, 5626, 5447, 3, 6026, 5535, 3003, 3, 5]","[2, 6281, 1940, 6826, 2957, 3, 2081, 3102, 2992, 2988, 3521, 3, 5]","[2, 5549, 6886, 3, 5]",얼른 자라 [SEP] 
"[2, 6997, 2781, 3, 877, 3047, 2963, 238, 5730, 3, 5]","[2, 260, 2183, 2966, 6062, 3, 5700, 6106, 2931, 3, 1169, 6720, 3354, 2967, 3, 5596, 5626, 5447, 3, 6026, 5535, 3003, 3, 5]","[2, 6281, 1940, 6826, 2957, 3, 2081, 3102, 2992, 2988, 3521, 3, 5]","[2, 5549, 6886, 3, 5]","[2, 2084, 5913, 1863, 2965, 871, 3, 5508, 3899, 3097, 6687, 5599, 3, 2853, 3313, 1895, 2960, 2089, 5738, 3, 1716, 5461, 6535, 5476, 3, 5]",잘일이 없을 듯 [SEP] 아무얘기 안했습니다 [SEP] 활짝 열고 잤더니 [SEP] 쌍으로 지랄이야 [SEP] 
"[2, 260, 2183, 2966, 6062, 3, 5700, 6106, 2931, 3, 1169, 6720, 3354, 2967, 3, 5596, 5626, 5447, 3, 6026, 5535, 3003, 3, 5]","[2, 6281, 1940, 6826, 2957, 3, 2081, 3102, 2992, 2988, 3521, 3, 5]","[2, 5549, 6886, 3, 5]","[2, 2084, 5913, 1863, 2965, 871, 3, 5508, 3899, 3097, 6687, 5599, 3, 2853, 3313, 1895, 2960, 2089, 5738, 3, 1716, 5461, 6535, 5476, 3, 5]","[2, 2183, 2966, 3435, 3161, 3151, 3, 7282, 6242, 5488, 134, 3, 5]",죽으십시오 [SEP] 너한테 해주라고? [SEP] 
"[2, 6281, 1940, 6826, 2957, 3, 2081, 3102, 2992, 2988, 3521, 3, 5]","[2, 5549, 6886, 3, 5]","[2, 2084, 5913, 1863, 2965, 871, 3, 5508, 3899, 3097, 6687, 5599, 3, 2853, 3313, 1895, 2960, 2089, 5738, 3, 1716, 5461, 6535, 5476, 3, 5]","[2, 2183, 2966, 3435, 3161, 3151, 3, 7282, 6242, 5488, 134, 3, 5]","[2, 5536, 1621, 265, 1863, 5545, 3, 6222, 5628, 1792, 4459, 5465, 2888, 3454, 3, 1944, 388, 3188, 2931, 2764, 2988, 134, 3, 5]",그럴 수 거 없잖아 [SEP] 당연한거 아닙니까 휴먼 [SEP] 왜 그레야 하죠? [SEP] 
"[2, 5549, 6886, 3, 5]","[2, 2084, 5913, 1863, 2965, 871, 3, 5508, 3899, 3097, 6687, 5599, 3, 2853, 3313, 1895, 2960, 2089, 5738, 3, 1716, 5461, 6535, 5476, 3, 5]","[2, 2183, 2966, 3435, 3161, 3151, 3, 7282, 6242, 5488, 134, 3, 5]","[2, 5536, 1621, 265, 1863, 5545, 3, 6222, 5628, 1792, 4459, 5465, 2888, 3454, 3, 1944, 388, 3188, 2931, 2764, 2988, 134, 3, 5]","[2, 724, 2975, 2976, 811, 3, 5]",닥치면 돼 [SEP] 
"[2, 2084, 5913, 1863, 2965, 871, 3, 5508, 3899, 3097, 6687, 5599, 3, 2853, 3313, 1895, 2960, 2089, 5738, 3, 1716, 5461, 6535, 5476, 3, 5]","[2, 2183, 2966, 3435, 3161, 3151, 3, 7282, 6242, 5488, 134, 3, 5]","[2, 5536, 1621, 265, 1863, 5545, 3, 6222, 5628, 1792, 4459, 5465, 2888, 3454, 3, 1944, 388, 3188, 2931, 2764, 2988, 134, 3, 5]","[2, 724, 2975, 2976, 811, 3, 5]","[2, 1799, 6417, 3, 5513, 5722, 3143, 6709, 134, 3, 5750, 5461, 6441, 2976, 3, 734, 2965, 7791, 2993, 134, 3, 5]",알겠습니다 [SEP] 그래서 물어봤습니까? [SEP] 카톡으로 물어보면 [SEP] 답을 해줄까? [SEP] 
"[2, 2183, 2966, 3435, 3161, 3151, 3, 7282, 6242, 5488, 134, 3, 5]","[2, 5536, 1621, 265, 1863, 5545, 3, 6222, 5628, 1792, 4459, 5465, 2888, 3454, 3, 1944, 388, 3188, 2931, 2764, 2988, 134, 3, 5]","[2, 724, 2975, 2976, 811, 3, 5]","[2, 1799, 6417, 3, 5513, 5722, 3143, 6709, 134, 3, 5750, 5461, 6441, 2976, 3, 734, 2965, 7791, 2993, 134, 3, 5]","[2, 1216, 2970, 3312, 123, 123, 123, 134, 3, 5]",메이비...? [SEP] 
"[2, 5536, 1621, 265, 1863, 5545, 3, 6222, 5628, 1792, 4459, 5465, 2888, 3454, 3, 1944, 388, 3188, 2931, 2764, 2988, 134, 3, 5]","[2, 724, 2975, 2976, 811, 3, 5]","[2, 1799, 6417, 3, 5513, 5722, 3143, 6709, 134, 3, 5750, 5461, 6441, 2976, 3, 734, 2965, 7791, 2993, 134, 3, 5]","[2, 1216, 2970, 3312, 123, 123, 123, 134, 3, 5]","[2, 5536, 1621, 797, 2071, 5494, 3, 5]",그럴 수 도 있겠다 [SEP] 
"[2, 724, 2975, 2976, 811, 3, 5]","[2, 1799, 6417, 3, 5513, 5722, 3143, 6709, 134, 3, 5750, 5461, 6441, 2976, 3, 734, 2965, 7791, 2993, 134, 3, 5]","[2, 1216, 2970, 3312, 123, 123, 123, 134, 3, 5]","[2, 5536, 1621, 797, 2071, 5494, 3, 5]","[2, 5470, 2412, 3104, 7116, 2971, 3, 536, 5766, 261, 2957, 3, 7932, 3005, 6535, 3, 5]",지금 축제 연습중 [SEP] 나 말고 걔요 [SEP] 알려줘도 지랄 [SEP] 
"[2, 1799, 6417, 3, 5513, 5722, 3143, 6709, 134, 3, 5750, 5461, 6441, 2976, 3, 734, 2965, 7791, 2993, 134, 3, 5]","[2, 1216, 2970, 3312, 123, 123, 123, 134, 3, 5]","[2, 5536, 1621, 797, 2071, 5494, 3, 5]","[2, 5470, 2412, 3104, 7116, 2971, 3, 536, 5766, 261, 2957, 3, 7932, 3005, 6535, 3, 5]","[2, 5896, 2921, 6366, 7258, 6228, 3, 5]",필요가 없는 정보였어 [SEP] 
"[2, 1216, 2970, 3312, 123, 123, 123, 134, 3, 5]","[2, 5536, 1621, 797, 2071, 5494, 3, 5]","[2, 5470, 2412, 3104, 7116, 2971, 3, 536, 5766, 261, 2957, 3, 7932, 3005, 6535, 3, 5]","[2, 5896, 2921, 6366, 7258, 6228, 3, 5]","[2, 5634, 2182, 2976, 3, 5570, 2960, 6567, 5856, 3, 5458, 6790, 3, 586, 176, 3005, 3165, 7853, 5449, 3, 5]",그래도 주면 [SEP] 아이고 감사합니다 [SEP] 내가 무려 [SEP] 널 ㄷ도와준다는데 [SEP] 
"[2, 5536, 1621, 797, 2071, 5494, 3, 5]","[2, 5470, 2412, 3104, 7116, 2971, 3, 536, 5766, 261, 2957, 3, 7932, 3005, 6535, 3, 5]","[2, 5896, 2921, 6366, 7258, 6228, 3, 5]","[2, 5634, 2182, 2976, 3, 5570, 2960, 6567, 5856, 3, 5458, 6790, 3, 586, 176, 3005, 3165, 7853, 5449, 3, 5]","[2, 6095, 6091, 1621, 221, 6366, 7258, 2947, 3, 5750, 2965, 5528, 3, 1372, 2932, 5956, 1795, 5580, 134, 3, 260, 877, 3047, 3072, 3, 5]",받아 먹을 수 가 없는 정보는 [SEP] 카톡을 하면 [SEP] 보지라도 안을까? [SEP] 걍 디질래 [SEP] 
"[2, 5470, 2412, 3104, 7116, 2971, 3, 536, 5766, 261, 2957, 3, 7932, 3005, 6535, 3, 5]","[2, 5896, 2921, 6366, 7258, 6228, 3, 5]","[2, 5634, 2182, 2976, 3, 5570, 2960, 6567, 5856, 3, 5458, 6790, 3, 586, 176, 3005, 3165, 7853, 5449, 3, 5]","[2, 6095, 6091, 1621, 221, 6366, 7258, 2947, 3, 5750, 2965, 5528, 3, 1372, 2932, 5956, 1795, 5580, 134, 3, 260, 877, 3047, 3072, 3, 5]","[2, 5539, 6001, 298, 5556, 5649, 3147, 3, 5]",그건 ㅈㄴ 격하게 응원함 [SEP] 
"[2, 5896, 2921, 6366, 7258, 6228, 3, 5]","[2, 5634, 2182, 2976, 3, 5570, 2960, 6567, 5856, 3, 5458, 6790, 3, 586, 176, 3005, 3165, 7853, 5449, 3, 5]","[2, 6095, 6091, 1621, 221, 6366, 7258, 2947, 3, 5750, 2965, 5528, 3, 1372, 2932, 5956, 1795, 5580, 134, 3, 260, 877, 3047, 3072, 3, 5]","[2, 5539, 6001, 298, 5556, 5649, 3147, 3, 5]","[2, 260, 1169, 6746, 2987, 3, 5]",걍 말 안할게 [SEP] 
"[2, 5634, 2182, 2976, 3, 5570, 2960, 6567, 5856, 3, 5458, 6790, 3, 586, 176, 3005, 3165, 7853, 5449, 3, 5]","[2, 6095, 6091, 1621, 221, 6366, 7258, 2947, 3, 5750, 2965, 5528, 3, 1372, 2932, 5956, 1795, 5580, 134, 3, 260, 877, 3047, 3072, 3, 5]","[2, 5539, 6001, 298, 5556, 5649, 3147, 3, 5]","[2, 260, 1169, 6746, 2987, 3, 5]","[2, 5700, 6106, 2931, 3, 5]",좋은 자세야 [SEP] 
"[2, 6095, 6091, 1621, 221, 6366, 7258, 2947, 3, 5750, 2965, 5528, 3, 1372, 2932, 5956, 1795, 5580, 134, 3, 260, 877, 3047, 3072, 3, 5]","[2, 5539, 6001, 298, 5556, 5649, 3147, 3, 5]","[2, 260, 1169, 6746, 2987, 3, 5]","[2, 5700, 6106, 2931, 3, 5]","[2, 5541, 2987, 5700, 6106, 2062, 2921, 2926, 134, 3, 5]",이런게 좋은 자세 인가여? [SEP] 
"[2, 5539, 6001, 298, 5556, 5649, 3147, 3, 5]","[2, 260, 1169, 6746, 2987, 3, 5]","[2, 5700, 6106, 2931, 3, 5]","[2, 5541, 2987, 5700, 6106, 2062, 2921, 2926, 134, 3, 5]","[2, 6192, 5614, 3, 5]",물론입니다 [SEP] 
"[2, 260, 1169, 6746, 2987, 3, 5]","[2, 5700, 6106, 2931, 3, 5]","[2, 5541, 2987, 5700, 6106, 2062, 2921, 2926, 134, 3, 5]","[2, 6192, 5614, 3, 5]","[2, 5536, 1621, 221, 1863, 2956, 2934, 3, 5]",그럴 수 가 없잔아 [SEP] 
"[2, 5700, 6106, 2931, 3, 5]","[2, 5541, 2987, 5700, 6106, 2062, 2921, 2926, 134, 3, 5]","[2, 6192, 5614, 3, 5]","[2, 5536, 1621, 221, 1863, 2956, 2934, 3, 5]","[2, 5457, 7007, 3, 5]",너무 좋은데 [SEP] 
"[2, 5541, 2987, 5700, 6106, 2062, 2921, 2926, 134, 3, 5]","[2, 6192, 5614, 3, 5]","[2, 5536, 1621, 221, 1863, 2956, 2934, 3, 5]","[2, 5457, 7007, 3, 5]","[2, 1169, 3080, 5538, 821, 2963, 5615, 3, 5]",말은 해야 될거 아니야 [SEP] 
"[2, 6192, 5614, 3, 5]","[2, 5536, 1621, 221, 1863, 2956, 2934, 3, 5]","[2, 5457, 7007, 3, 5]","[2, 1169, 3080, 5538, 821, 2963, 5615, 3, 5]","[2, 5800, 2947, 2773, 134, 3, 5]",얘기는 함? [SEP] 
"[2, 5536, 1621, 221, 1863, 2956, 2934, 3, 5]","[2, 5457, 7007, 3, 5]","[2, 1169, 3080, 5538, 821, 2963, 5615, 3, 5]","[2, 5800, 2947, 2773, 134, 3, 5]","[2, 5850, 6407, 2988, 141, 141, 3, 5]",아직도 안하죠^^ [SEP] 
"[2, 5457, 7007, 3, 5]","[2, 1169, 3080, 5538, 821, 2963, 5615, 3, 5]","[2, 5800, 2947, 2773, 134, 3, 5]","[2, 5850, 6407, 2988, 141, 141, 3, 5]","[2, 1944, 5560, 1525, 7702, 3, 5]",왜 그렇게 사십니까 [SEP] 
"[2, 1169, 3080, 5538, 821, 2963, 5615, 3, 5]","[2, 5800, 2947, 2773, 134, 3, 5]","[2, 5850, 6407, 2988, 141, 141, 3, 5]","[2, 1944, 5560, 1525, 7702, 3, 5]","[2, 6234, 388, 5866, 3111, 7145, 2769, 1621, 2071, 2966, 6252, 2960, 5495, 2992, 7702, 134, 3, 5]",제가 그 사람이랑 애기 할 수 있으거라고 생각하십니까? [SEP] 
"[2, 5800, 2947, 2773, 134, 3, 5]","[2, 5850, 6407, 2988, 141, 141, 3, 5]","[2, 1944, 5560, 1525, 7702, 3, 5]","[2, 6234, 388, 5866, 3111, 7145, 2769, 1621, 2071, 2966, 6252, 2960, 5495, 2992, 7702, 134, 3, 5]","[2, 7145, 5766, 5800, 3, 6492, 7002, 3160, 3, 5]",애기 말고 얘기 [SEP] 보니까 빡치네 [SEP] 
"[2, 5850, 6407, 2988, 141, 141, 3, 5]","[2, 1944, 5560, 1525, 7702, 3, 5]","[2, 6234, 388, 5866, 3111, 7145, 2769, 1621, 2071, 2966, 6252, 2960, 5495, 2992, 7702, 134, 3, 5]","[2, 7145, 5766, 5800, 3, 6492, 7002, 3160, 3, 5]","[2, 5794, 2946, 221, 6244, 3, 5]",집에나 가세여 [SEP] 
"[2, 1944, 5560, 1525, 7702, 3, 5]","[2, 6234, 388, 5866, 3111, 7145, 2769, 1621, 2071, 2966, 6252, 2960, 5495, 2992, 7702, 134, 3, 5]","[2, 7145, 5766, 5800, 3, 6492, 7002, 3160, 3, 5]","[2, 5794, 2946, 221, 6244, 3, 5]","[2, 7994, 6967, 6537, 3, 5]",실시간으로 가고있음 [SEP] 
"[2, 6234, 388, 5866, 3111, 7145, 2769, 1621, 2071, 2966, 6252, 2960, 5495, 2992, 7702, 134, 3, 5]","[2, 7145, 5766, 5800, 3, 6492, 7002, 3160, 3, 5]","[2, 5794, 2946, 221, 6244, 3, 5]","[2, 7994, 6967, 6537, 3, 5]","[2, 6, 2059, 5798, 7226, 5474, 3, 5460, 5853, 5975, 3023, 3, 5]",유희정이라는 인간하고 [SEP] 그냥 그랬다는디 [SEP] 
"[2, 7145, 5766, 5800, 3, 6492, 7002, 3160, 3, 5]","[2, 5794, 2946, 221, 6244, 3, 5]","[2, 7994, 6967, 6537, 3, 5]","[2, 6, 2059, 5798, 7226, 5474, 3, 5460, 5853, 5975, 3023, 3, 5]","[2, 5661, 5460, 5468, 2938, 3, 5]",뭐가 그냥 그런데 [SEP] 
"[2, 5794, 2946, 221, 6244, 3, 5]","[2, 7994, 6967, 6537, 3, 5]","[2, 6, 2059, 5798, 7226, 5474, 3, 5460, 5853, 5975, 3023, 3, 5]","[2, 5661, 5460, 5468, 2938, 3, 5]","[2, 1795, 2990, 5612, 3063, 3, 5]",안스 재밋음 [SEP] 
"[2, 7994, 6967, 6537, 3, 5]","[2, 6, 2059, 5798, 7226, 5474, 3, 5460, 5853, 5975, 3023, 3, 5]","[2, 5661, 5460, 5468, 2938, 3, 5]","[2, 1795, 2990, 5612, 3063, 3, 5]","[2, 6157, 2950, 6323, 3134, 3, 5]",학교가서 할거임 [SEP] 
"[2, 6, 2059, 5798, 7226, 5474, 3, 5460, 5853, 5975, 3023, 3, 5]","[2, 5661, 5460, 5468, 2938, 3, 5]","[2, 1795, 2990, 5612, 3063, 3, 5]","[2, 6157, 2950, 6323, 3134, 3, 5]","[2, 581, 935, 6434, 5511, 3, 5]",너 또 AI하지 [SEP] 
"[2, 5661, 5460, 5468, 2938, 3, 5]","[2, 1795, 2990, 5612, 3063, 3, 5]","[2, 6157, 2950, 6323, 3134, 3, 5]","[2, 581, 935, 6434, 5511, 3, 5]","[2, 2723, 3142, 5586, 134, 3, 5]",풀업하는데? [SEP] 
"[2, 1795, 2990, 5612, 3063, 3, 5]","[2, 6157, 2950, 6323, 3134, 3, 5]","[2, 581, 935, 6434, 5511, 3, 5]","[2, 2723, 3142, 5586, 134, 3, 5]","[2, 5548, 7342, 134, 3, 5]",그게뭐야? [SEP] 
"[2, 6157, 2950, 6323, 3134, 3, 5]","[2, 581, 935, 6434, 5511, 3, 5]","[2, 2723, 3142, 5586, 134, 3, 5]","[2, 5548, 7342, 134, 3, 5]","[2, 5848, 2723, 3142, 3, 6296, 6412, 5482, 3, 5]",샵검색: #풀업 [SEP] 니가 아는 그거 [SEP] 
"[2, 581, 935, 6434, 5511, 3, 5]","[2, 2723, 3142, 5586, 134, 3, 5]","[2, 5548, 7342, 134, 3, 5]","[2, 5848, 2723, 3142, 3, 6296, 6412, 5482, 3, 5]","[2, 5604, 1900, 5501, 3, 5]",저거 였구나 [SEP] 
"[2, 2723, 3142, 5586, 134, 3, 5]","[2, 5548, 7342, 134, 3, 5]","[2, 5848, 2723, 3142, 3, 6296, 6412, 5482, 3, 5]","[2, 5604, 1900, 5501, 3, 5]","[2, 5674, 542, 2970, 5688, 3048, 3, 5]",오늘은 날이 아닌듯 [SEP] 
"[2, 5548, 7342, 134, 3, 5]","[2, 5848, 2723, 3142, 3, 6296, 6412, 5482, 3, 5]","[2, 5604, 1900, 5501, 3, 5]","[2, 5674, 542, 2970, 5688, 3048, 3, 5]","[2, 5536, 1621, 6032, 3, 5536, 1621, 5632, 3, 5472, 764, 6868, 3, 261, 3111, 1169, 3239, 2996, 1863, 6037, 3, 5]",그럴 수 있지 [SEP] 그럴 수 없어 [SEP] 이제 더이상 [SEP] 걔랑 말할일 없을듯 [SEP] 
"[2, 5848, 2723, 3142, 3, 6296, 6412, 5482, 3, 5]","[2, 5604, 1900, 5501, 3, 5]","[2, 5674, 542, 2970, 5688, 3048, 3, 5]","[2, 5536, 1621, 6032, 3, 5536, 1621, 5632, 3, 5472, 764, 6868, 3, 261, 3111, 1169, 3239, 2996, 1863, 6037, 3, 5]","[2, 5553, 5569, 7322, 2965, 2781, 6069, 134, 3, 5]",갑자기 이렇게 손절을 해버려? [SEP] 
